Kennel ID,Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,latitude,longitude,intake_is_dead,geopoint,intake_duration,is_current_month,outcome_is_dead,outcome_is_current,outcome_is_other,outcome_is_alive,was_outcome_alive
307668,A631948,NULL,CAT,BLK TABBY,NULL,Unknown,07/08/2019,14/08/2019,UNDER AGE/WEIGHT,STRAY,OTC,NULL,14/08/2019,"2400 BLK ROSE AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,RESCUE,LITTLELION,33.8007647,-118.1698383,Alive on Intake,"33.8007647, -118.1698383",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
388537,A748229,GRADY,DOG,TAN,NULL,Neutered,01/09/2016,01/09/2025,INJURED  MODERATE,STRAY,FIELD,NULL,01/09/2025,"2400 BLK S WESTERN AVE, SAN PEDRO CA 90732",OUT OF AREA,TRANSFER,OTHER SHEL,33.7236191,-118.311745,Alive on Intake,"33.7236191, -118.311745",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
338257,A685470,NULL,OTHER,BROWN,NULL,Unknown,,30/09/2022,ILL MILD,WILDLIFE,OTC,NULL,01/10/2022,"2400 BLK SAINT JOSEPH AVE, LONG BEACH, CA 90815",LONG BEACH,TRANSPORT,OTHER RESC,33.8014354,-118.1365684,Alive on Intake,"33.8014354, -118.1365684",1,FALSE,FALSE,FALSE,TRUE,FALSE,1
365123,A730002,NULL,OTHER,BROWN,NULL,Unknown,11/10/2023,11/10/2024,INJURED  SEVERE,WILDLIFE,FIELD,NULL,11/10/2024,"2400 BLK SAN ANSELINE, LB, CA 90815",LONG BEACH,TRANSFER,LBAH,33.8010624,-118.12114,Alive on Intake,"33.8010624, -118.12114",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
369449,A735837,*FRISCO,DOG,BLACK,TAN,Neutered,23/03/2024,23/01/2025,NORMAL,STRAY,OTC,NULL,21/03/2025,2400 BLK SAN FRANCISCO AVE LONG BEACH CA 90806,LONG BEACH,ADOPTION,WEB,33.8009333,-118.2031861,Alive on Intake,"33.8009333, -118.2031861",57,FALSE,FALSE,FALSE,FALSE,TRUE,1
357282,A721005,NULL,BIRD,BLACK,NULL,Unknown,,17/05/2024,ILL MILD,WILDLIFE,FIELD,NULL,17/05/2024,"2400 BLK SAN FRANCISCO AVE, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,ILL MILD,33.8009333,-118.2031861,Alive on Intake,"33.8009333, -118.2031861",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
372742,A738531,BLACK PHOEBE,BIRD,BLACK,WHITE,Unknown,,26/03/2025,NORMAL,STRAY,OTC,NULL,26/03/2025,"2400 BLK SAN FRANCISCO AVE, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,WETLANDS,33.8009333,-118.2031861,Alive on Intake,"33.8009333, -118.2031861",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
305807,A628453,NULL,CAT,BLACK,NULL,Male,18/06/2016,18/06/2019,ILL SEVERE,STRAY,FIELD,NULL,18/06/2019,"2400 BLK SEABRIGHT AVE, LONG BEACH, CA 90810",LONG BEACH,DIED,ENROUTE,33.8009031,-118.2173192,Alive on Intake,"33.8009031, -118.2173192",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
336922,A681508,NULL,CAT,BRN TABBY,NULL,Unknown,05/07/2022,05/08/2022,ILL MILD,STRAY,OTC,NULL,05/08/2022,"2400 BLK STEARNLEE AVE, LONG BEACH, CA 90815",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8006332,-118.1301169,Alive on Intake,"33.8006332, -118.1301169",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
315285,A642906,NULL,BIRD,BROWN,BLACK,Female,,20/05/2020,INJURED  MODERATE,WILDLIFE,FIELD,NULL,20/05/2020,"2400 BLK STUDEBAKER RD, LB 90815",LONG BEACH,TRANSFER,LBAH,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
325338,A658929,*LISA LESLIE,GUINEA PIG,TRICOLOR,NULL,Female,16/06/2020,16/06/2021,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,25/06/2021,"2400 BLK TEMPLE AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,TRANSFER,SPCALA,33.8022939,-118.1589171,Alive on Intake,"33.8022939, -118.1589171",9,FALSE,FALSE,FALSE,FALSE,TRUE,1
325340,A658931,*TERRANCE-MANN,GUINEA PIG,TRICOLOR,NULL,Male,16/06/2020,16/06/2021,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,25/06/2021,"2400 BLK TEMPLE AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,TRANSFER,SPCALA,33.8022939,-118.1589171,Alive on Intake,"33.8022939, -118.1589171",9,FALSE,FALSE,FALSE,FALSE,TRUE,1
285370,A591054,PETIE,BIRD,GRAY,NULL,Male,01/12/2012,31/05/2017,NORMAL,OWNER SURRENDER,OTC,NO TIME,02/06/2017,"2400 BLK TERMINO AVE, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,SPCALA,33.8012286,-118.1450746,Alive on Intake,"33.8012286, -118.1450746",2,FALSE,FALSE,FALSE,FALSE,TRUE,1
303341,A624365,NULL,BIRD,GREEN,GRAY,Male,,07/04/2019,INJURED  SEVERE,WILDLIFE,FIELD,NULL,07/04/2019,"2400 BLK VUELTA GRANDE AVE, LONG BEACH, CA 90815",LONG BEACH,EUTHANASIA,INJ SEVERE,33.7996389,-118.1031513,Alive on Intake,"33.7996389, -118.1031513",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
319815,A649808,NULL,OTHER,GRAY,NULL,Unknown,,07/10/2020,ILL MILD,WILDLIFE,OTC,NULL,07/10/2020,"2400 BLK W CAMERON ST, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,NULL,33.8232725,-118.2236168,Alive on Intake,"33.8232725, -118.2236168",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
319816,A649809,NULL,OTHER,GRAY,NULL,Unknown,,07/10/2020,ILL MILD,WILDLIFE,OTC,NULL,07/10/2020,"2400 BLK W CAMERON ST, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,NULL,33.8232725,-118.2236168,Alive on Intake,"33.8232725, -118.2236168",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
281337,A584217,*ANGELICA,DOG,TAN,NULL,Female,06/01/2016,06/01/2017,NORMAL,STRAY,FIELD,NULL,13/01/2017,"2400 BLK W CAMERON ST, LONG BEACH, CA 90810",LONG BEACH,RESCUE,LIVELOVE,33.8232725,-118.2236168,Alive on Intake,"33.8232725, -118.2236168",7,FALSE,FALSE,FALSE,FALSE,TRUE,1
296902,A611078,*GODIVA,DOG,BROWN,NULL,Spayed,14/07/2017,14/07/2018,NORMAL,STRAY,OTC,NULL,25/07/2018,"2400 BLK W LINCOLN ST, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WALKIN,33.8225397,-118.2234952,Alive on Intake,"33.8225397, -118.2234952",11,FALSE,FALSE,FALSE,FALSE,TRUE,1
316806,A434896,NOKIE,DOG,BLUE,WHITE,Male,28/04/2009,17/07/2020,INJURED  MILD,STRAY,FIELD,NULL,19/07/2020,"2400 BLK W WARDLOW RD, LONG BEACH, CA 90810",LONG BEACH,RETURN TO OWNER,WALKIN,33.8240571,-118.2235599,Alive on Intake,"33.8240571, -118.2235599",2,FALSE,FALSE,FALSE,FALSE,TRUE,1
359932,A724566,BABY 3,WILD,GRAY,BLACK,Unknown,,12/07/2024,NORMAL,WILDLIFE,FIELD,NULL,12/07/2024,2400 BLK ZANDIA AVE,LONG BEACH,RESCUE,OTHER RESC,33.8013799,-118.139914,Alive on Intake,"33.8013799, -118.139914",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
344528,A677511,LUCA,DOG,BROWN,NULL,Neutered,13/05/2021,19/05/2023,NORMAL,RETURN,ADOPTION,NULL,02/08/2023,"2400 BLK. CARSON ST. LAKEWOOD, CA 90712",LONG BEACH,ADOPTION,NULL,33.8308304,-118.1630985,Alive on Intake,"33.8308304, -118.1630985",75,FALSE,FALSE,FALSE,FALSE,TRUE,1
351352,A707659,*JACK,CAT,WHITE,NULL,Male,03/09/2023,27/09/2023,UNDER AGE/WEIGHT,STRAY,OTC,NULL,19/10/2023,"2400 BLOCK ATLANTIC AVE, LONG BEACH CA",LONG BEACH,DIED,IN KENNEL,33.8009652,-118.1847037,Alive on Intake,"33.8009652, -118.1847037",22,FALSE,TRUE,FALSE,FALSE,FALSE,0
351355,A707662,*ZERO,CAT,GRAY,NULL,Female,03/09/2023,27/09/2023,UNDER AGE/WEIGHT,STRAY,OTC,NULL,17/11/2023,"2400 BLOCK ATLANTIC AVE, LONG BEACH CA",LONG BEACH,ADOPTION,NULL,33.8009652,-118.1847037,Alive on Intake,"33.8009652, -118.1847037",51,FALSE,FALSE,FALSE,FALSE,TRUE,1
352611,A711395,*FAITH,CAT,GRAY TABBY,WHITE,Spayed,02/06/2023,02/12/2023,NORMAL,STRAY,OTC,NULL,31/12/2023,"2400 BLOCK BALTIC AVE, LONG BEACH CA",LONG BEACH,ADOPTION,WEB,33.8007869,-118.2132808,Alive on Intake,"33.8007869, -118.2132808",29,FALSE,FALSE,FALSE,FALSE,TRUE,1
384664,A746788,NULL,CAT,ORANGE,WHITE,Female,04/07/2025,07/08/2025,UNDER AGE/WEIGHT,STRAY,OTC,NULL,08/08/2025,"2400 BLOCK CERRITOS AVE, SIGNALL HILL, CA 90755",SIGNAL HILL,RESCUE,LITTLELION,33.8015056,-118.177155,Alive on Intake,"33.8015056, -118.177155",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
364807,A729120,BAMBI,DOG,BROWN,NULL,Neutered,28/09/2023,28/09/2024,NORMAL,STRAY,OTC,NULL,05/10/2024,"2400 BLOCK CHERY AVE, SIGNAL HILL CA",SIGNAL HILL,ADOPTION,WEB,33.8044614,-118.1678456,Alive on Intake,"33.8044614, -118.1678456",7,FALSE,FALSE,FALSE,FALSE,TRUE,1
357996,A722387,NULL,REPTILE,GREEN,YELLOW,Female,,06/06/2024,NORMAL,STRAY,OTC,NULL,13/06/2024,"2400 BLOCK E 6TH ST, LONG BEACH CA",LONG BEACH,RESCUE,SC REPTILE,33.7733161,-118.1631795,Alive on Intake,"33.7733161, -118.1631795",7,FALSE,FALSE,FALSE,FALSE,TRUE,1
345012,A696529,*SAMARA,DOG,BROWN,NULL,Spayed,15/04/2022,03/06/2023,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,08/12/2023,"2400 BLOCK ED 5TH ST, LONG BEACH",LONG BEACH,RESCUE,ASHERHOUSE,33.7726261,-118.1641227,Alive on Intake,"33.7726261, -118.1641227",188,FALSE,FALSE,FALSE,FALSE,TRUE,1
352419,A710867,*JOEY,CAT,GRAY TABBY,WHITE,Male,19/09/2023,19/11/2023,ILL MILD,STRAY,OTC,NULL,02/12/2023,"2400 BLOCK LINDEN AVE, LONG BEACH CA",LONG BEACH,ADOPTION,NULL,33.800918,-118.1858974,Alive on Intake,"33.800918, -118.1858974",13,FALSE,FALSE,FALSE,FALSE,TRUE,1
352413,A710860,*YULE LOG,CAT,ORG TABBY,WHITE,Male,19/09/2023,19/11/2023,ILL MILD,STRAY,OTC,NULL,02/12/2023,"2400 BLOCK LINDEN AVE, LONG BEACH CA",LONG BEACH,RESCUE,LITTLELION,33.800918,-118.1858974,Alive on Intake,"33.800918, -118.1858974",13,FALSE,FALSE,FALSE,FALSE,TRUE,1
368815,A734761,NULL,CAT,BLACK,WHITE,Male,27/11/2024,27/12/2024,UNDER AGE/WEIGHT,STRAY,OTC,NULL,27/12/2024,"2400 BLOCK MAGNOLIA AVE, LONG BEACH CA",LONG BEACH,RESCUE,CAPAWS,33.8009166,-118.197847,Alive on Intake,"33.8009166, -118.197847",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
384644,A746750,*JESSEE,CAT,BLACK,WHITE,Spayed,06/01/2025,06/08/2025,NORMAL,STRAY,OTC,NULL,11/08/2025,"2400 BLOCK MONOGRAM AVE, LONG BEACH, CA 90815",LONG BEACH,COMMUNITY CAT,FRIENDLY,33.8005478,-118.1019656,Alive on Intake,"33.8005478, -118.1019656",5,FALSE,FALSE,FALSE,FALSE,TRUE,1
388699,A748532,*CRONCHY,CAT,ORANGE,,Neutered,07/09/2016,06/09/2025,ILL MILD,STRAY,OTC,,11/10/2025,"2400 BLOCK STUDEBAKER RD, LONG BEACH CA",LONG BEACH,ADOPTION,WALKIN,33.7982671,-118.098165,Alive on Intake,"33.7982671, -118.098165",35,FALSE,FALSE,FALSE,FALSE,TRUE,1
298585,A614249,NULL,BIRD,BROWN,BLACK,Unknown,,07/09/2018,INJURED  MODERATE,WILDLIFE,FIELD,NULL,07/09/2018,"2400 CEDAR AVE, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,LBAH,33.8009063,-118.1944796,Alive on Intake,"33.8009063, -118.1944796",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
355780,A717488,*GALLANT,DOG,BR BRINDLE,WHITE,Neutered,22/03/2022,22/03/2024,NORMAL,STRAY,FIELD,NULL,25/08/2024,"2400 CHESTNUT AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WEB,33.8009236,-118.1957094,Alive on Intake,"33.8009236, -118.1957094",156,FALSE,FALSE,FALSE,FALSE,TRUE,1
287716,A593844,*SASHA VELOUR,CAT,BLUE PT,NULL,Spayed,19/07/2014,03/08/2017,FERAL,STRAY,OTC,NULL,17/08/2017,"2400 DELTA AVE, LONG BEACH, CA 90810",LONG BEACH,RETURN TO RESCUE,STRAYCATAL,33.8007624,-118.2111168,Alive on Intake,"33.8007624, -118.2111168",14,FALSE,FALSE,FALSE,FALSE,TRUE,1
359727,A723920,*HARDY,DOG,RED,WHITE,Neutered,05/07/2023,05/07/2024,I/I REPORT,STRAY,OTC,NULL,15/06/2025,"2400 E 28TH ST, SIGNAL HILL, CA 90755",SIGNAL HILL,ADOPTION,WEB,33.8080397,-118.1632741,Alive on Intake,"33.8080397, -118.1632741",345,FALSE,FALSE,FALSE,FALSE,TRUE,1
322698,A655092,KARRIE,CAT,BRN TABBY,NULL,Spayed,17/03/2020,10/04/2021,NORMAL,OWNER SURRENDER,OTC,LANDLORD,16/04/2021,"2400 E 28TH ST, SIGNAL HILL, CA 90755",SIGNAL HILL,ADOPTION,WEB,33.8080397,-118.1632741,Alive on Intake,"33.8080397, -118.1632741",6,FALSE,FALSE,FALSE,FALSE,TRUE,1
288345,A595848,NULL,CAT,BRN TABBY,WHITE,Male,23/07/2017,23/08/2017,UNDER AGE/WEIGHT,STRAY,OTC,NULL,24/08/2017,"2400 E 4TH ST, LONG BEACH, CA 90814",LONG BEACH,RESCUE,FNDANIFOUN,33.7715589,-118.1626884,Alive on Intake,"33.7715589, -118.1626884",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
288346,A595849,NULL,CAT,BRN TABBY,WHITE,Male,23/07/2017,23/08/2017,UNDER AGE/WEIGHT,STRAY,OTC,NULL,24/08/2017,"2400 E 4TH ST, LONG BEACH, CA 90814",LONG BEACH,RESCUE,FNDANIFOUN,33.7715589,-118.1626884,Alive on Intake,"33.7715589, -118.1626884",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
288347,A595850,NULL,CAT,BRN TABBY,WHITE,Male,23/07/2017,23/08/2017,UNDER AGE/WEIGHT,STRAY,OTC,NULL,24/08/2017,"2400 E 4TH ST, LONG BEACH, CA 90814",LONG BEACH,RESCUE,FNDANIFOUN,33.7715589,-118.1626884,Alive on Intake,"33.7715589, -118.1626884",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
288348,A595851,NULL,CAT,GRAY TABBY,WHITE,Female,23/07/2017,23/08/2017,UNDER AGE/WEIGHT,STRAY,OTC,NULL,24/08/2017,"2400 E 4TH ST, LONG BEACH, CA 90814",LONG BEACH,RESCUE,FNDANIFOUN,33.7715589,-118.1626884,Alive on Intake,"33.7715589, -118.1626884",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
309887,A636175,RUSTY,CAT,ORANGE,NULL,Neutered,13/11/2012,13/11/2019,NORMAL,OWNER SURRENDER,OTC,NULL,18/12/2019,"2400 E 6TH ST, LONG BEACH, CA 90814",DISTRICT2,ADOPTION,PROMOTION,33.7733055,-118.1631776,Alive on Intake,"33.7733055, -118.1631776",35,FALSE,FALSE,FALSE,FALSE,TRUE,1
309961,A601611,MIDNIGHT,DOG,BLACK,NULL,Male,31/12/2015,16/11/2019,NORMAL,STRAY,OTC,NULL,17/11/2019,"2400 E 7TH ST, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WALKIN,33.7751613,-118.1630947,Alive on Intake,"33.7751613, -118.1630947",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
303976,A625574,BOOTS,CAT,BLACK,WHITE,Spayed,29/04/2014,29/04/2019,NORMAL,SAFE KEEP,NULL,NULL,03/05/2019,"2400 E OCEAN BLVD, LONG BEACH, CA 90803",LONG BEACH,RETURN TO OWNER,WALKIN,33.7636604,-118.1644262,Alive on Intake,"33.7636604, -118.1644262",4,FALSE,FALSE,FALSE,FALSE,TRUE,1
305665,A628226,A628226*BRAD,CAT,BRN TABBY,NULL,Neutered,26/02/2019,13/06/2019,FRACTIOUS,STRAY,OTC,NULL,11/07/2019,"2400 E SPAULDING ST, LONG BEACH, CA 90804",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,33.7851436,-118.1631237,Alive on Intake,"33.7851436, -118.1631237",28,FALSE,FALSE,FALSE,FALSE,TRUE,1
305667,A628227,A628227*BRIELL,CAT,BLACK,NULL,Spayed,26/02/2019,13/06/2019,FRACTIOUS,STRAY,OTC,NULL,11/07/2019,"2400 E SPAULDING ST, LONG BEACH, CA 90804",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,33.7851436,-118.1631237,Alive on Intake,"33.7851436, -118.1631237",28,FALSE,FALSE,FALSE,FALSE,TRUE,1
321934,A654291,NULL,OTHER,GRAY,BLACK,Unknown,19/02/2016,19/02/2021,ILL SEVERE,WILDLIFE,FIELD,NULL,19/02/2021,"2400 FANWOOD AVE, LONG BEACH, CA 90815",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8012225,-118.1153035,Alive on Intake,"33.8012225, -118.1153035",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
291791,A601779,NULL,DOG,CHOCOLATE,BROWN,Female,05/01/2012,05/01/2018,INJURED  SEVERE,STRAY,FIELD,NULL,06/01/2018,"2400 HAYES AVE, LONG BEACH, CA 90810",LONG BEACH,DIED,AT VET,33.8010103,-118.218475,Alive on Intake,"33.8010103, -118.218475",1,FALSE,TRUE,FALSE,FALSE,FALSE,0
336336,A679301,NULL,BIRD,BLACK,NULL,Male,08/03/2022,08/07/2022,NORMAL,OWNER SURRENDER,FIELD,NULL,09/07/2022,"2400 HEATHER AVE, LONG BEACH, CA 90815",LONG BEACH,RESCUE,WARDSMTN,33.8004217,-118.1289563,Alive on Intake,"33.8004217, -118.1289563",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
336337,A679302,NULL,BIRD,WHITE,NULL,Male,08/03/2022,08/07/2022,NORMAL,OWNER SURRENDER,FIELD,NULL,09/07/2022,"2400 HEATHER AVE, LONG BEACH, CA 90815",LONG BEACH,RESCUE,WARDSMTN,33.8004217,-118.1289563,Alive on Intake,"33.8004217, -118.1289563",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
330226,A666325,NULL,BIRD,BROWN,WHITE,Unknown,06/11/2020,06/11/2021,INJURED  SEVERE,WILDLIFE,FIELD,NULL,06/11/2021,"2400 LONG BEACH BLVD, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,LBAH,33.8012089,-118.1889688,Alive on Intake,"33.8012089, -118.1889688",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
295377,A608395,NULL,BIRD,BROWN,BLACK,Female,,26/05/2018,INJURED  MILD,WILDLIFE,FIELD,NULL,26/05/2018,"2400 N STUDEBAKER RD, LONG BEACH, CA 90815",LONG BEACH,RESCUE,IBR,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
294024,A606163,NULL,BIRD,BROWN,WHITE,Unknown,12/04/2016,12/04/2018,INJURED  MODERATE,WILDLIFE,FIELD,NULL,12/04/2018,"2400 N STUDEBAKER RD, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,LBAH,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
285948,A591858,NULL,BIRD,BROWN,GREEN,Unknown,,14/06/2017,INJURED  MODERATE,WILDLIFE,FIELD,NULL,14/06/2017,"2400 N STUDEBAKER RD, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,LBAH,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
315871,A643773,NULL,RABBIT,BROWN,NULL,Unknown,,12/06/2020,INJURED  MILD,WILDLIFE,OTC,NULL,12/06/2020,"2400 N STUDEBAKER RD, LONG BEACH, CA 90815",LONG BEACH,EUTHANASIA,ILL MODERA,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
307574,A631708,NULL,BIRD,BROWN,BLACK,Unknown,,11/08/2019,INJURED  MODERATE,WILDLIFE,FIELD,NULL,11/08/2019,"2400 N STUDEBAKER RD, LONG BEACH, CA 90815",LONG BEACH,DIED,ENROUTE,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
307336,A631141,HUGO/FELLA,DOG,GRAY,NULL,Neutered,02/10/2018,04/08/2019,NORMAL,OWNER SURRENDER,OTC,ESCAPES,04/08/2019,"2400 N STUDEBAKER RD, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,SPCALA,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
342710,A695002,*PEAPOD,OTHER,GRAY,NULL,Female,19/01/2023,19/03/2023,UNDER AGE/WEIGHT,STRAY,OTC,NULL,23/03/2023,2400 PINE AVE LB CA 90806,LONG BEACH,RESCUE,OTHER RESC,33.8009193,-118.1923339,Alive on Intake,"33.8009193, -118.1923339",4,FALSE,FALSE,FALSE,FALSE,TRUE,1
345073,A700220,*TILT,DOG,WHITE,TAN,Male,05/06/2018,05/06/2023,NORMAL,STRAY,FIELD,NULL,10/06/2023,2400 STUDEBAKER,LONG BEACH,ADOPTION,NULL,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",5,FALSE,FALSE,FALSE,FALSE,TRUE,1
341792,A692855,NULL,BIRD,GREEN,BROWN,Unknown,02/02/2020,02/02/2023,ILL SEVERE,WILDLIFE,FIELD,NULL,02/02/2023,2400 STUDEBAKER,LONG BEACH,TRANSFER,OTHER RESC,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
321417,A653157,NULL,BIRD,BROWN,NULL,Unknown,,13/01/2021,INJURED  MILD,WILDLIFE,FIELD,NULL,13/01/2021,"2400 STUDEBAKER RD, LONG BEACH, CA 90815",LONG BEACH,RESCUE,OTHER RESC,33.7982504,-118.0981399,Alive on Intake,"33.7982504, -118.0981399",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
299745,A616469,NULL,CAT,BRN TABBY,NULL,Female,19/09/2018,19/10/2018,NORMAL,STRAY,OTC,NULL,23/01/2019,"2420 E 28TH ST, SIGNAL HILL, CA 90755",SIGNAL HILL,ADOPTION,PFE/PAWSHP,33.8076203,-118.1624637,Alive on Intake,"33.8076203, -118.1624637",96,FALSE,FALSE,FALSE,FALSE,TRUE,1
296856,A610989,NULL,CAT,ORG TABBY,WHITE,Male,12/07/2017,12/07/2018,NORMAL,STRAY,FIELD,NULL,13/07/2018,"2440 CALIFORNIA AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,TRANSFER,SPCALA,33.8014077,-118.1804504,Alive on Intake,"33.8014077, -118.1804504",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
312571,A639758,NULL,WILD,GRAY,NULL,Unknown,,10/02/2020,INJURED  SEVERE,WILDLIFE,FIELD,NULL,10/02/2020,"25 1ST ST, SEAL BEACH, CA 90740",SEAL BEACH,EUTHANASIA,INJ SEVERE,33.7430701,-118.1133851,Alive on Intake,"33.7430701, -118.1133851",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
308636,A633725,NULL,BIRD,WHITE,BROWN,Unknown,,16/09/2019,INJURED  MODERATE,WILDLIFE,FIELD,NULL,16/09/2019,"25 39TH PL, LONG BEACH, CA 90803",LONG BEACH,TRANSFER,OTHER RESC,33.7593853,-118.1483698,Alive on Intake,"33.7593853, -118.1483698",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
298880,A614859,NULL,REPTILE,GRAY,BLACK,Unknown,18/09/2017,18/09/2018,ILL MILD,WILDLIFE,FIELD,NULL,27/09/2018,"25 E 53RD ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,NULL,33.8526512,-118.1947497,Alive on Intake,"33.8526512, -118.1947497",9,FALSE,FALSE,FALSE,FALSE,TRUE,1
305844,A628512,*KIP,CAT,GRAY TABBY,NULL,Male,19/04/2019,19/06/2019,ILL MILD,STRAY,OTC,NULL,12/07/2019,"250 BLK E RANDOLPH PL, LONG BEACH, CA 90807",LONG BEACH,RESCUE,FNDANIFOUN,33.8318018,-118.1899069,Alive on Intake,"33.8318018, -118.1899069",23,FALSE,FALSE,FALSE,FALSE,TRUE,1
305139,A627412,NULL,BIRD,BROWN,NULL,Unknown,,31/05/2019,INJURED  MODERATE,WILDLIFE,FIELD,NULL,31/05/2019,"250 BLK W 3RD ST, LONG BEACH, CA 90802",LONG BEACH,TRANSFER,LBAH,33.770508,-118.1944704,Alive on Intake,"33.770508, -118.1944704",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
318057,A648248,*STELLA,RABBIT,WHITE,BROWN,Spayed,03/09/2019,04/09/2020,NORMAL,STRAY,OTC,NULL,15/09/2020,"250 E 69TH WAY, LONG BEACH, CA 90805",LONG BEACH,RESCUE,RABBITRES,33.8799719,-118.1984052,Alive on Intake,"33.8799719, -118.1984052",11,FALSE,FALSE,FALSE,FALSE,TRUE,1
285045,A590588,NULL,OTHER,GRAY,NULL,Unknown,,20/05/2017,INJURED  MODERATE,WILDLIFE,FIELD,NULL,20/05/2017,"250 E SHORELINE DR, LONG BEACH, CA 90802",LONG BEACH,RESCUE,MMR,33.764075,-118.1846849,Alive on Intake,"33.764075, -118.1846849",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
332910,A672891,NULL,OTHER,BROWN,NULL,Female,09/04/2020,09/04/2022,INJURED  SEVERE,WILDLIFE,FIELD,NULL,09/04/2022,"2500 ATLANTIC AVE, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,INJ SEVERE,33.8023946,-118.1847844,Alive on Intake,"33.8023946, -118.1847844",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
